2;1;1.000000
3;1;-1.000000
4;2;1.000000
5;2;-1.000000
6;3;1.000000
7;3;-1.000000
8;4;1.000000
9;4;-1.000000
10;5;1.000000
11;5;-1.000000
12;6;1.000000
13;6;-1.000000
14;7;1.000000
15;7;-1.000000
17;8;-1.000000
18;8;1.000000
1675;8;1.000000
16;9;1.000000
18;9;-1.000000
20;10;-1.000000
21;10;1.000000
1676;10;1.000000
19;11;1.000000
21;11;-1.000000
23;12;1.000000
25;12;-1.000000
354;12;1.000000
459;12;-1.000000
946;12;-1.000000
952;12;1.000000
1331;12;1.000000
1677;12;1.000000
24;13;-1.000000
25;13;1.000000
1678;13;1.000000
58;14;-1.000000
59;14;1.000000
1679;14;1.000000
60;15;-1.000000
61;15;1.000000
1680;15;1.000000
62;16;-1.000000
63;16;1.000000
1681;16;1.000000
64;17;-1.000000
65;17;1.000000
1682;17;1.000000
66;18;1.000000
68;18;-1.000000
952;18;1.000000
954;18;-1.000000
67;19;-1.000000
68;19;1.000000
1683;19;1.000000
65;20;-1.000000
233;20;1.000000
948;20;-1.000000
954;20;1.000000
1684;20;1.000000
61;21;-1.000000
173;21;1.000000
948;21;-1.000000
954;21;1.000000
1685;21;1.000000
59;22;-1.000000
168;22;1.000000
948;22;-1.000000
954;22;1.000000
1686;22;1.000000
63;23;-1.000000
179;23;1.000000
948;23;-1.000000
954;23;1.000000
1687;23;1.000000
82;24;-1.000000
83;24;1.000000
1688;24;1.000000
117;25;1.000000
118;25;-1.000000
1689;25;1.000000
161;26;1.000000
162;26;-1.000000
1690;26;1.000000
159;27;1.000000
160;27;-1.000000
1691;27;1.000000
135;28;1.000000
136;28;-1.000000
1692;28;1.000000
133;29;1.000000
134;29;-1.000000
1693;29;1.000000
147;30;1.000000
148;30;-1.000000
1694;30;1.000000
145;31;1.000000
146;31;-1.000000
1695;31;1.000000
84;32;1.000000
85;32;-1.000000
1696;32;1.000000
86;33;1.000000
87;33;-1.000000
1697;33;1.000000
88;34;1.000000
89;34;-1.000000
1698;34;1.000000
90;35;1.000000
91;35;-1.000000
1699;35;1.000000
92;36;1.000000
93;36;-1.000000
1700;36;1.000000
94;37;1.000000
95;37;-1.000000
1701;37;1.000000
96;38;1.000000
97;38;-1.000000
1702;38;1.000000
84;39;-1.000000
400;39;1.000000
459;39;-1.000000
615;39;-1.000000
1273;39;1.000000
1350;39;1.000000
1703;39;1.000000
86;40;-1.000000
400;40;1.000000
459;40;-1.000000
1275;40;1.000000
1350;40;1.000000
1565;40;-1.000000
1704;40;1.000000
88;41;-1.000000
400;41;1.000000
459;41;-1.000000
1277;41;1.000000
1350;41;1.000000
1568;41;-1.000000
1705;41;1.000000
90;42;-1.000000
400;42;1.000000
459;42;-1.000000
959;42;-1.000000
1279;42;1.000000
1350;42;1.000000
1706;42;1.000000
92;43;-1.000000
400;43;1.000000
