lb;ub
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
-Inf;0.000000
